流水號,開課系所,課程概述,課程目標,課程要求,評量方式,預期學習時數
10445,生化科學研究所,,,,,
48206,生化科學研究所,,,,,
25711,生化科學研究所,,,,,
59296,生化科學研究所,,,,,
29943,生化科學研究所,,,,,
38357,生化科學研究所,,,,,
54033,生化科學研究所,,,,,
31176,生化科學研究所,,,,,
16546,生化科學研究所,,,,,
29176,生化科學研究所,,,,,
18124,生化科學研究所,,,,,
20533,生化科學研究所,,,,,
31780,生化科學研究所,,,,,
37571,生化科學研究所,,,,,
31238,生化科學研究所,,,,,
23608,生化科學研究所,,,,,
35169,生化科學研究所,,,,,
57740,永續化學科技國際研究生博士學位學程 / 生化科學研究所,"This course aims to teach the fundamentals and applications of glycobiology in the broader context of functional glycomics, based on the recently updated textbook “essentials of glycobiology 2nd edition”, which is freely available on the ncbi bookshelf, and other web materials on the nature functional glycomics gateway. From the cause and consequences of onco-developmental changes in glycosylation to proteins that recognize, bind and mediate the functions of glycans, students are introduced to essential concepts and recent developments in the field. Current pursue in both basic research and medical applications, including the historical development of neuraminidase inhibitors (e.g. tamiflu) and glycans involved in viral infections are discussed in the context of what chemical approaches are available to glycobiologists for diagnostics and therapeutics. Seminars are organized for students in groups to present and discuss key original research papers, which together with following up written report, will constitute the principal course work and assessment.","本課程旨在讓學生了解醣科學的基礎概論，包含醣生物學與醣化學的層面，進而使他們能夠：1）自信地深度閱讀此領域的文獻，2）為以後深入此領域的研究做好準備。 
Goals: This course intends to give students an overview of the fundamental aspects of glycoscience, including both glycobiology and chemistry, enabling them to: 1) read literature in this area with confidence and 2) be prepared for future more in-depth study of the area.","學生將依學期末的口頭報告被評分。此外，學生必須出席所有的課程，包括其他同學的報告。曠課超過兩節課的學生，其等第被降低的細節如下：三次曠課–降低三分之一個等第（如A–至B+）；四次曠課–降低一個完整的等第（如A–至B–）；五次曠課–降低兩個等第（如A–至C–）；六次或以上曠課–課程不及格。 
Assessment: Students will be evaluated on the basis of a presentation at the end of the semester. In addition, attendance in all classes, including student presentations, is required. Students who miss more than two classes will have their grades reduced as follows: three absences – reduction of one-third a letter grade (e.g., A– to B+); four absences – reduction of a full letter grade (e.g., A– to B–); five absences – reduction of two letter grades (e.g., A– to C–); six or more absences – failure in course.",,"課後學習時數1-2。​
如有特別指定作業​(要先讀某篇 paper​)及最後兩週的報告​，課前需要花較多時間準備​。報告結束課後 0.5 小時回顧同學報告的相關討論。"
27364,生化科學研究所,,,,,
48474,生化科學研究所,,,,,
16340,生化科學研究所,,,,,
36136,生化科學研究所,,,,,
24455,生化科學研究所,,,,,
39593,生化科學研究所,,,,,
16801,生化科學研究所,,,,,
57302,生化科學研究所,,,,,
53789,生化科學研究所,,,,,
56304,生化科學研究所,,,,,
56528,生化科學研究所,,,,,
18389,生化科學研究所,,,,,
43239,生化科學研究所,,,,,
13746,生化科學研究所,,,,,
36370,生化科學研究所,,,,,
45600,生化科學研究所,,,,,
28165,生化科學研究所,,,,,
29139,生化科學研究所,,,,,
37079,生化科學研究所,,,,,
43450,生化科學研究所,,,,,
36041,生化科學研究所,,,,,
27509,生化科學研究所,,,,,
49688,生化科學研究所,,,,,
13917,生化科學研究所,,,,,
53238,生化科學研究所,,,,,
33557,永續化學科技國際研究生博士學位學程 / 生化科學研究所,,,,,
38991,生化科學研究所,,,,,
28123,生化科學研究所,,,,,
25796,電機工程學研究所 / 生醫電子與資訊學研究所,,,,,
15894,電機工程學研究所 / 生醫電子與資訊學研究所,,,,,
21864,生醫電子與資訊學研究所,,,,,
31993,生醫電子與資訊學研究所,,,,,
18693,生醫電子與資訊學研究所,,,,,
32423,生醫電子與資訊學研究所,,,,,
16362,生醫電子與資訊學研究所,,,,,
36567,生醫電子與資訊學研究所,,,,,
21217,,,,,,
31908,生醫電子與資訊學研究所,,,,,
45289,生醫電子與資訊學研究所,,,,,
54974,生醫電子與資訊學研究所,,,,,
26847,生醫電子與資訊學研究所,,,,,
33909,生醫電子與資訊學研究所,,,,,
48409,生醫電子與資訊學研究所,,,,,
20060,生醫電子與資訊學研究所,"自動光學檢測 (AOI: Automatic Optical Inspection) 
電腦視覺 (Computer Vision) 
數位影像處理 (Digital Image Processing) 
數位相機 (Digital Camera)","1. Color Interpolation (Bayer Pattern) 
2. Auto Exposure (Shutter Speed, Aperture Diameter, Gain) 
3. Auto Focus (High Frequency Component, Passive, Active) 
4. Auto White Balance (Incandescent Light, Fluorescent Light) 
5. Color Calibration (xRite ColorChecker) 
6. Color Management (Original, LCD, Projector, Laser Printer) 
7. Defect Inspection (Automatic Optical Inspection) 
8. Surveillance Camera 
9. Big Data Partitioning for Cloud Computing 
10. AI: Artificial Intelligence 
11. Chatbot 
12. Deep Learning",待補,,
14272,,,,,,
25420,生醫電子與資訊學研究所,,,,,
56002,生醫電子與資訊學研究所,,,,,
47163,生醫電子與資訊學研究所,,,,,
18086,生醫電子與資訊學研究所,,,,,
25660,生醫電子與資訊學研究所,,,,,
31427,生醫電子與資訊學研究所,,,,,
54431,生醫電子與資訊學研究所,,,,,
39801,生醫電子與資訊學研究所,,,,,
18742,生醫電子與資訊學研究所,,,,,
56417,生醫電子與資訊學研究所,,,,,
53963,生醫電子與資訊學研究所,,,,,
41753,生醫電子與資訊學研究所,,,,,
50892,生醫電子與資訊學研究所,,,,,
13438,生醫電子與資訊學研究所,,,,,
42141,生醫電子與資訊學研究所,,,,,
10035,生醫電子與資訊學研究所,,,,,
53434,生醫電子與資訊學研究所,,,,,
48218,生醫電子與資訊學研究所,,,,,
13184,生醫電子與資訊學研究所,,,,,
53032,生醫電子與資訊學研究所,,,,,
53731,生醫電子與資訊學研究所,,,,,
33940,生醫電子與資訊學研究所,,,,,
35927,生物科技與食品營養學士學位學程,,,,,
42147,生物科技與食品營養學士學位學程,,,,,
52065,生物科技與食品營養學士學位學程,,,,,
39891,生物科技與食品營養學士學位學程,,,,,
14454,生物科技與食品營養學士學位學程,,,,,
46604,生物科技與食品營養學士學位學程,,,,,
48161,生物科技與食品營養學士學位學程,,,,,
31292,生物科技與食品營養學士學位學程,,,,,
15157,生物科技與食品營養學士學位學程,,,,,
10366,生物科技與食品營養學士學位學程,,,,,
45653,生物科技與食品營養學士學位學程,,,,,
33191,生物科技與食品營養學士學位學程,,,,,
20814,生物產業傳播暨發展學系,,,,,
34486,生物產業傳播暨發展學系 / 傳播學程,,,,,
10582,生物產業傳播暨發展學系,,,,,
50427,生物產業傳播暨發展學系,,,,,
31255,生物產業傳播暨發展學系,,,,,
47545,生物產業傳播暨發展學系 / 生物產業傳播暨發展學研究所,"綠色革命以來，全球農業發展已多聚焦於探討近代農業工業化、規模化、市場化與生產集中化所產生的後果，對生態環境、鄉村發展、社會文化、經濟安全所造成的影響。在這些有關探討農業發展的論述中，「農業生態學」提供了一個完整的理論架構，讓我們了解構成農業生態系統（agroecosystem）的結構脈絡。儘管農業生態學在早期主要應用於作物生產與農業生態，致力於研究、診斷、和提出一個有別於慣行農業典範的另類管理方法。但在最近的幾十年中，「農業生態學」被社會科學整合性的概念和方法所豐富，因此這個領域隨後演變成為一個立基於系統性的、跨學科的多維途徑，以幫助我們更好地理解獨特的社會和文化背景下出現的農業複雜性。
當我們將農業發展放在農業生態系統的架構與脈絡下，這個概念不僅為理解農業系統的各個組成部分之間的相互作用和關係提供了基礎，它的全系統（whole-systems）方法和動態平衡（dynamic equilibrium）視野更為「永續性」（sustainability）的討論提供了理論基礎。換言之，當我們試圖尋求一個另類的農業典範，除了永續發展的原則以及生態完整性，經濟活力和社會平等的相互依存關係可以幫助我們進行了解必要的變革，意即在生態、經濟、與社會的永續發展基礎下，建立並打造一個「韌性社會」為目標。",(1)了解農業生態學與永續農業的核心概念與理論內容；(2)了解發生在當代農業典範中，相關於環境、經濟、與社會永續發展的問題和辯論，以及這些變化和趨勢對未來農業發展有什麼影響；(3)透過研究論文、科普文章、以及課程討論與分享，希望同學們逐漸拓展對於農業生態系統與永續化發展目標的分析、詮釋、與批判性思考。,,"30%	

每週文本思考筆記

針對每週閱讀材料寫下筆記、反思、與見解，書寫1-2 頁的篇幅（12 字元、單行間距、標準邊界），並在課堂當天上傳至課程系統。


30%	

團體書評報告+文本導讀討論

在參考書單當中挑選一本書籍，閱讀並分享書評。「書評」需根據課程的讀本與討論，探討書中的主要論點，提出對該議題的分析與詮釋。書評內容可試圖探索並回答以下問題：作者想知道什麼？這個議題值得探索的理由是什麼？你同意或不同意書中提出的特定論點？（為什麼？）作者的主要貢獻是什麼？（為什麼？）作者提出的特定論點，和讀本中的理論觀點，有什麼共同之處？或分歧之處？口頭報告時間約為30 分鐘，報告日期將依據所選書目內容，分派於特定週次。「文本導讀討論」為根據當週文本內容（或／以及書評內容），準備相關問題帶領討論，討論時間約為20 分鐘。


10%	

期末報告 (口頭報告)

（大學部）利用臺灣或其他國家的公務統計資料，以農業生態學的理論基礎為架構，建構地區性或國家層級的永續性指標，書寫研究方法與分析結果及發現。
（研究生）構思一個有可能發展的研究主題，並以以下形式擇一書寫：（1）碩（博）士論文研究計畫書；（2）碩（博）士論文的文獻回顧章節；（3）可發展成一篇實證研究的構想或初探。


30%	

期末報告 (書面報告)

（大學部）利用臺灣或其他國家的公務統計資料，以農業生態學的理論基礎為架構，建構地區性或國家層級的永續性指標，書寫研究方法與分析結果及發現。
（研究生）構思一個有可能發展的研究主題，並以以下形式擇一書寫：（1）碩（博）士論文研究計畫書；（2）碩（博）士論文的文獻回顧章節；（3）可發展成一篇實證研究的構想或初探。

本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",2-4小時
